0	0.
1/50	1.543140720287826e-10
1/25	2.247195498444382e-9
3/50	1.0440139127952391e-8
2/25	3.0977528470484487e-8
1/10	7.186568389515456e-8
3/25	1.4268846701906154e-7
7/50	2.544634231398978e-7
4/25	4.1952509159422027e-7
9/50	6.514269044444313e-7
1/5	9.64856621867796e-7
11/50	1.375562086277544e-6
6/25	1.9002850965949447e-6
13/50	2.556701978908166e-6
7/25	3.36336941042438e-6
3/10	4.339674700575898e-6
8/25	5.505790361306716e-6
17/50	6.882631922295842e-6
9/25	8.491818502725928e-6
19/50	0.000010355636088289107
2/5	0.000012497003089632983
21/50	0.000014939437952258321
11/25	0.00001770702861213207
23/50	0.000020824403620819607
12/25	0.000024316704788350906
1/2	0.000028209561212253146
13/25	0.000032529064575698826
27/50	0.00003730174562294654
14/25	0.00004255455171515083
29/50	0.00004831482537429313
3/5	0.00005461028376156942
31/50	0.00006146899903831163
16/25	0.00006891937954185658
33/50	0.00007699015170615426
17/25	0.0000857103426727774
7/10	0.00009510926361053931
18/25	0.00010521649369016578
37/50	0.00011606186460334703
19/25	0.0001276754456551418
39/50	0.0001400875293984661
4/5	0.0001533286177688718
41/50	0.0001674294087189997
21/25	0.000182420783300515
43/50	0.0001983337931806957
22/25	0.0002151996485785079
9/10	0.00023304970659516845
23/25	0.0002519154599246349
47/50	0.0002718285259273978
24/25	0.0002928206360516863
49/50	0.0003149236255876332
1	0.0003381694237408919
51/50	0.00036259004401302574
26/25	0.0003882175748766097
53/50	0.0004150841707333083
27/25	0.000443222043144218
11/10	0.0004726634523235801
28/25	0.0005034406988854454
57/50	0.0005355861158323925
29/25	0.0005691320607819417
59/50	0.0006041109084182102
6/5	0.0006405550431634085
61/50	0.0006784968520615708
31/25	0.0007179687178673548
63/50	0.0007590030123288088
32/25	0.0008016320896791265
13/10	0.0008458882802737588
33/25	0.0008918038844399552
67/50	0.0009394111665689423
34/25	0.0009887423492260254
69/50	0.0010398296074493475
7/5	0.0010927050633403265
71/50	0.001147400780748123
36/25	0.0012039487600528016
73/50	0.0012623809331095235
37/25	0.0013227291583640308
3/2	0.0013850252161151223
38/25	0.0014493008038476672
77/50	0.001515587531702067
39/25	0.001583916918207887
79/50	0.001654320386036809
8/5	0.0017268292577320857
81/50	0.0018014747517573193
41/25	0.0018782879786886555
83/50	0.0019572999373484875
42/25	0.002038541511112168
17/10	0.002122043464374606
43/25	0.0022078364390678363
87/50	0.0022959509512751153
44/25	0.0023864173879569505
89/50	0.0024792660037742725
9/5	0.0025745269180005863
91/50	0.002672230111522419
46/25	0.0027724054239278814
93/50	0.0028750825506817113
47/25	0.0029802910403845286
19/10	0.0030880602921140457
48/25	0.003198419552846176
97/50	0.003311397914954168
49/25	0.003427024313783944
99/50	0.0035453275253039067
2	0.0036663361638275046
101/50	0.003790078679806896
51/25	0.003916583357696099
103/50	0.00404587831388204
52/25	0.004177991494681983
21/10	0.0043129506744058405
53/25	0.0044507834534819185
107/50	0.00459151725664468
54/25	0.004735179331183168
109/50	0.004881796745248743
11/5	0.005031396386220857
111/50	0.005184004959129599
56/25	0.005339648985133794
113/50	0.00549835480005342
57/25	0.005660148552955177
23/10	0.0058250562047899145
58/25	0.00599310352708084
117/50	0.006164316100661391
59/25	0.006338719314461904
119/50	0.006516338364344309
12/5	0.0066971982519839586
121/50	0.006881323783797271
61/25	0.007068739569913401
123/50	0.007259470023188425
62/25	0.0074535393582618615
5/2	0.007650971590657008
63/25	0.0078517905359258
127/50	0.00805601980883445
64/25	0.0082636828225821
129/50	0.008474802788050037
13/5	0.00868940271309426
131/50	0.008907505401897348
66/25	0.009129133454362571
133/50	0.00935430926549722
67/25	0.009583055024788787
27/10	0.009815392715706162
68/25	0.010051344115369256
137/50	0.010290930794037277
69/25	0.010534174114299818
139/50	0.010781095230808559
14/5	0.011031715090449512
141/50	0.011286054431924097
71/25	0.01154413378508215
143/50	0.011805973470536009
72/25	0.012071593599879056
29/10	0.01234101406414321
73/25	0.012614254622406996
147/50	0.01289133483497389
74/25	0.013172273895980798
149/50	0.013457090800518856
3	0.013745804411143288
151/50	0.014038433369050262
76/25	0.014334996105510842
153/50	0.014635510841456551
77/25	0.014939995587474717
31/10	0.015248468143822372
78/25	0.015560946100471826
157/50	0.015877446837179992
79/25	0.016197987523591216
159/50	0.016522585119362304
16/5	0.01685125637426578
161/50	0.01718401782833092
81/25	0.017520885812059187
163/50	0.017861876446635533
82/25	0.018207005644118923
33/10	0.018556289107650347
83/25	0.018909742331690203
167/50	0.019267380602282173
84/25	0.019629218997337123
169/50	0.019995272386932703
17/5	0.020365555433627138
171/50	0.020740082592787493
86/25	0.02111886811293289
173/50	0.02150192603609313
87/25	0.021889270198182542
7/2	0.022280914229388875
88/25	0.02267687155457676
177/50	0.023077155393705306
89/25	0.023481778762259455
179/50	0.023890754471694774
18/5	0.024304095129895308
181/50	0.024721813141644282
91/25	0.02514392070910731
183/50	0.02557042983232788
92/25	0.026001352309734844
37/10	0.02643669973866162
93/25	0.026876483515876896
187/50	0.027320714838126498
94/25	0.027769404702686247
189/50	0.028222563907925508
19/5	0.028680203053881158
191/50	0.029142332542841785
96/25	0.029608962579941868
193/50	0.030080103173765634
97/25	0.030555764136960463
39/10	0.03103595508685953
98/25	0.0315206854461135
197/50	0.03200996444333106
99/25	0.03250380111372803
199/50	0.033002204299784926
4	0.033505182651912616
201/50	0.03401274462912607
101/25	0.03452489849972585
203/50	0.03504165234198707
102/25	0.035563014044856
41/10	0.03608899130865354
103/25	0.036619591645786057
207/50	0.03715482238146267
104/25	0.03769469065441955
209/50	0.038239203417650316
21/5	0.03878836743914311
