0	0
1/100	9.313513874030862e-10
1/50	1.2649379375069026e-8
3/100	5.7376259592719885e-8
1/25	1.6642554717294937e-7
1/20	3.7813234383684207e-7
3/50	7.364654314246277e-7
7/100	1.289987804560652e-6
2/25	2.0910336012161194e-6
9/100	3.1950337801313715e-6
1/10	4.659950832536218e-6
11/100	6.545797068401372e-6
3/25	8.914219107112936e-6
13/100	0.000011828136151382975
7/50	0.000015351422823334582
3/20	0.000019548629526810644
4/25	0.000024484734815251898
17/100	0.00003022492536450284
9/50	0.00003683439996410121
19/100	0.00004437819458561335
1/5	0.000052921026043082875
21/100	0.0000625271521741697
11/50	0.00007326024675991228
23/100	0.00008518328765091876
6/25	0.00009835845677253507
1/4	0.00011284705087140312
13/50	0.00012870940191878728
27/100	0.00014600480638468112
7/25	0.0001647914624720552
29/100	0.00018512641466733918
3/10	0.00020706550494799017
31/100	0.0002306633300776425
8/25	0.00025597320447307573
33/100	0.00028304712818852775
17/50	0.0003119357595165601
7/20	0.00034268839201783243
9/25	0.00037535293536454
37/100	0.0004099758998722048
19/50	0.000446602384352169
39/100	0.00048527606702659937
2/5	0.0005260391992595656
41/100	0.0005689326018701835
21/50	0.000613995663841274
43/100	0.0006612663431924414
11/25	0.0007107811698737196
9/20	0.0007625752505002476
23/50	0.0008166822747726624
47/100	0.0008731345234493079
12/25	0.0009319628777330118
49/100	0.0009931968297171318
1/2	0.0010568644954654168
51/100	0.0011229926255153576
13/25	0.0011916066212560687
53/100	0.0012627305485123585
27/50	0.0013363871534173243
11/20	0.0014125978787565584
14/25	0.0014913828809746221
57/100	0.0015727610477624695
29/50	0.001656750016171096
59/100	0.0017433661911858797
3/5	0.0018326247647146784
61/100	0.0019245397349268003
31/50	0.0020191239259092783
63/100	0.0021163890075867994
16/25	0.0022163455158599435
13/20	0.0023190028729401166
33/50	0.002424369408057845
67/100	0.0025324523771089098
17/25	0.002643257984784109
69/100	0.0027567914043229646
7/10	0.0028730567985519578
71/100	0.002992057340626949
18/25	0.0031137952348196498
73/100	0.0032382717371888066
37/50	0.003365487176288889
3/4	0.00349544097370093
19/25	0.0036281316645477525
77/100	0.0037635569178519463
39/50	0.0039017135567747017
79/100	0.004042597578749782
4/5	0.004186204175429941
81/100	0.004332527752507129
41/50	0.004481561949029373
83/100	0.004633299657699805
21/25	0.004787733042846119
17/20	0.0049448535607608006
43/50	0.005104651977634589
87/100	0.005267118388559049
22/25	0.005432242235909354
89/100	0.005600012327517684
9/10	0.005770416854623631
91/100	0.00594344340961923
23/25	0.006119079003526622
93/100	0.006297310083248669
47/50	0.006478122548704027
19/20	0.006661501769331837
24/25	0.006847432600836933
97/100	0.007035899401546969
49/50	0.007226886048053345
99/100	0.0074203759513959255
1	0.007616352072389785
101/100	0.007814796936948813
51/50	0.008015692651058575
103/100	0.008219020915739925
26/25	0.008424763041247438
21/20	0.008632899961629937
53/50	0.00884341224870922
107/100	0.00905628012571335
27/25	0.009271483480961464
109/100	0.009489001881101383
11/10	0.009708814584151577
111/100	0.009930900552304386
28/25	0.010155238464418485
113/100	0.01038180672853471
57/50	0.010610583493745924
23/20	0.010841546662167576
29/25	0.01107467390051045
117/100	0.011309942651506399
59/50	0.011547330144975918
119/100	0.01178681340893212
6/5	0.012028369280117215
121/100	0.012271974414552488
61/50	0.01251760529781786
123/100	0.012765238255132084
31/25	0.01301484946110168
5/4	0.013266414949454486
63/50	0.01351991062236767
127/100	0.013775312268624839
32/25	0.014032595528175205
129/100	0.014291735989817471
13/10	0.014552709110906493
131/100	0.014815490270252224
33/25	0.015080054767450272
133/100	0.015346377830881002
67/50	0.015614434625595147
27/20	0.01588420026094856
34/25	0.016155649798115814
137/100	0.016428758257366796
69/50	0.016703500625205935
139/100	0.016979851861323128
7/5	0.017257786905368503
141/100	0.01753728068359833
71/50	0.017818308115291465
143/100	0.01810084411904875
36/25	0.018384863618939137
29/20	0.01867034155042819
73/50	0.01895725286625094
147/100	0.019245572542018145
37/25	0.01953527558178285
149/100	0.019826337023370978
3/2	0.020118731943615544
151/100	0.020412435463442135
38/25	0.0207074227528156
153/100	0.02100366903551852
77/50	0.021301149593868637
31/20	0.021599839773200617
39/25	0.021899714986319773
157/100	0.0222007507177596
79/50	0.02250292252793946
159/100	0.0228062060572043
8/5	0.023110577029734385
161/100	0.023416011257336746
81/50	0.023722484643130017
163/100	0.02402997318509426
41/25	0.02433845297954014
33/20	0.024647900224386354
83/50	0.024958291222600813
167/100	0.02526960238504168
42/25	0.025581810233676845
169/100	0.025894891404434146
17/10	0.026208822650069973
171/100	0.026523580842863045
43/25	0.026839142977266403
173/100	0.027155486172432457
87/50	0.027472587674678015
7/4	0.027790424859824137
44/25	0.028108975235476626
177/100	0.02842821644320226
89/50	0.02874812626064006
179/100	0.029068682603506583
9/5	0.029389863527529394
181/100	0.02971164723031071
91/50	0.030034012053103788
183/100	0.03035693648251958
46/25	0.030680399152140454
37/20	0.03100437884409287
93/50	0.03132885449052292
187/100	0.03165380517501034
47/25	0.03197921013392334
189/100	0.03230504875767331
19/10	0.03263130059197499
191/100	0.03295794533894825
48/25	0.03328496285823932
193/100	0.03361233316803258
97/50	0.03394003644602545
39/20	0.03426805303033582
49/25	0.034596363420347255
197/100	0.0349249482775286
