1.9383795322066075	-0.2661474866694652*rho[40.1]
1.9386733701598282	-0.2660668146930816*rho[40.2]
1.938967208113049	-0.26598617938986935*rho[40.3]
1.9392610460662696	-0.26590558073760323*rho[40.4]
1.9395548840194903	-0.26582501871407477*rho[40.5]
1.939848721972711	-0.2657444932970924*rho[40.6]
1.9401425599259317	-0.2656640044644812*rho[40.7]
1.9404363978791521	-0.26558355219408325*rho[40.8]
1.9407302358323728	-0.2655031364637572*rho[40.9]
1.9410240737855935	-0.2654227572513786*rho[41.]
1.9413179117388142	-0.26534241453483964*rho[41.1]
1.9416117496920346	-0.26526210829204944*rho[41.2]
1.9419055876452553	-0.26518183850093346*rho[41.3]
1.942199425598476	-0.26510160513943415*rho[41.4]
1.9424932635516967	-0.2650214081855107*rho[41.5]
1.9427871015049174	-0.26494124761713866*rho[41.6]
1.943080939458138	-0.26486112341231055*rho[41.7]
1.9433747774113588	-0.2647810355490353*rho[41.8]
1.9436686153645795	-0.26470098400533854*rho[41.9]
1.9439624533178002	-0.2646209687592626*rho[42.]
1.9442562912710208	-0.26454098978886625*rho[42.1]
1.9445501292242415	-0.2644610470722249*rho[42.2]
1.9448439671774622	-0.26438114058743045*rho[42.3]
1.9451378051306827	-0.26430127031259165*rho[42.4]
1.9454316430839034	-0.26422143622583333*rho[42.5]
1.945725481037124	-0.2641416383052971*rho[42.6]
1.9460193189903447	-0.26406187652914104*rho[42.7]
1.9463131569435652	-0.2639821508755398*rho[42.8]
1.946606994896786	-0.2639024613226842*rho[42.9]
1.9469008328500066	-0.2638228078487818*rho[43.]
1.9471946708032273	-0.2637431904320567*rho[43.1]
1.947488508756448	-0.263663609050749*rho[43.2]
1.9477823467096687	-0.26358406368311554*rho[43.3]
1.9480761846628893	-0.26350455430742953*rho[43.4]
1.94837002261611	-0.26342508090198047*rho[43.5]
1.9486638605693307	-0.26334564344507433*rho[43.6]
1.9489576985225514	-0.2632662419150333*rho[43.7]
1.949251536475772	-0.26318687629019594*rho[43.8]
1.9495453744289928	-0.2631075465489172*rho[43.9]
1.9498392123822132	-0.2630282526695685*rho[44.]
1.950133050335434	-0.26294899463053706*rho[44.1]
1.9504268882886546	-0.26286977241022685*rho[44.2]
1.9507207262418753	-0.26279058598705785*rho[44.3]
1.9510145641950958	-0.2627114353394665*rho[44.4]
1.9513084021483165	-0.26263232044590523*rho[44.5]
1.9516022401015372	-0.26255324128484286*rho[44.6]
1.9518960780547578	-0.2624741978347643*rho[44.7]
1.9521899160079785	-0.2623951900741707*rho[44.8]
1.9524837539611992	-0.2623162179815796*rho[44.9]
1.95277759191442	-0.26223728153552434*rho[45.]
1.9530714298676406	-0.26215838071455455*rho[45.1]
1.9533652678208613	-0.26207951549723607*rho[45.2]
1.953659105774082	-0.26200068586215075*rho[45.3]
1.9539529437273027	-0.26192189178789665*rho[45.4]
1.9542467816805233	-0.2618431332530879*rho[45.5]
1.9545406196337438	-0.2617644102363546*rho[45.6]
1.9548344575869645	-0.2616857227163429*rho[45.7]
1.9551282955401852	-0.2616070706717152*rho[45.8]
1.9554221334934059	-0.26152845408114966*rho[45.9]
1.9557159714466263	-0.26144987292334076*rho[46.]
1.956009809399847	-0.26137132717699874*rho[46.1]
1.9563036473530677	-0.26129281682084987*rho[46.2]
1.9565974853062884	-0.26121434183363645*rho[46.3]
1.956891323259509	-0.26113590219411675*rho[46.4]
1.9571851612127298	-0.2610574978810649*rho[46.5]
1.9574789991659505	-0.26097912887327107*rho[46.6]
1.9577728371191712	-0.26090079514954123*rho[46.7]
1.9580666750723918	-0.2608224966886974*rho[46.8]
1.9583605130256125	-0.26074423346957726*rho[46.9]
1.9586543509788332	-0.26066600547103463*rho[47.]
1.958948188932054	-0.260587812671939*rho[47.1]
1.9592420268852746	-0.2605096550511757*rho[47.2]
1.959535864838495	-0.2604315325876461*rho[47.3]
1.9598297027917158	-0.26035344526026705*rho[47.4]
1.9601235407449364	-0.2602753930479715*rho[47.5]
1.9604173786981571	-0.26019737592970804*rho[47.6]
1.9607112166513776	-0.26011939388444116*rho[47.7]
1.9610050546045983	-0.2600414468911509*rho[47.8]
1.961298892557819	-0.2599635349288331*rho[47.9]
1.9615927305110397	-0.2598856579764996*rho[48.]
1.9618865684642603	-0.2598078160131776*rho[48.1]
1.962180406417481	-0.25973000901791016*rho[48.2]
1.9624742443707017	-0.25965223696975603*rho[48.3]
1.9627680823239224	-0.25957449984778963*rho[48.4]
1.963061920277143	-0.259496797631101*rho[48.5]
1.9633557582303638	-0.25941913029879593*rho[48.6]
1.9636495961835845	-0.2593414978299957*rho[48.7]
1.9639434341368052	-0.2592639002038373*rho[48.8]
1.9642372720900256	-0.2591863373994734*rho[48.9]
1.9645311100432463	-0.259108809396072*rho[49.]
1.964824947996467	-0.2590313161728169*rho[49.1]
1.9651187859496877	-0.25895385770890733*rho[49.2]
1.9654126239029082	-0.2588764339835583*rho[49.3]
1.9657064618561289	-0.258799044976*rho[49.4]
1.9660002998093495	-0.25872169066547845*rho[49.5]
1.9662941377625702	-0.258644371031255*rho[49.6]
1.966587975715791	-0.25856708605260653*rho[49.7]
1.9668818136690116	-0.2584898357088255*rho[49.8]
1.9671756516222323	-0.25841261997921977*rho[49.9]
1.967469489575453	-0.2583354388431125*rho[50.]
1.9677633275286737	-0.2582582922798424*rho[50.1]
1.9680571654818944	-0.25818118026876385*rho[50.2]
1.968351003435115	-0.25810410278924617*rho[50.3]
1.9686448413883357	-0.2580270598206744*rho[50.4]
1.9689386793415562	-0.25795005134244897*rho[50.5]
1.9692325172947769	-0.25787307733398546*rho[50.6]
1.9695263552479976	-0.25779613777471494*rho[50.7]
1.9698201932012183	-0.2577192326440838*rho[50.8]
1.9701140311544387	-0.2576423619215539*rho[50.9]
1.9704078691076594	-0.257565525586602*rho[51.]
1.97070170706088	-0.2574887236187207*rho[51.1]
1.9709955450141008	-0.2574119559974175*rho[51.2]
1.9712893829673215	-0.2573352227022153*rho[51.3]
1.9715832209205422	-0.25725852371265234*rho[51.4]
1.9718770588737629	-0.2571818590082819*rho[51.5]
1.9721708968269835	-0.25710522856867263*rho[51.6]
1.9724647347802042	-0.2570286323734084*rho[51.7]
1.972758572733425	-0.25695207040208823*rho[51.8]
1.9730524106866456	-0.25687554263432644*rho[51.9]
1.9733462486398663	-0.2567990490497523*rho[52.]
1.9736400865930868	-0.2567225896280106*rho[52.1]
1.9739339245463075	-0.25664616434876086*rho[52.2]
1.9742277624995281	-0.25656977319167795*rho[52.3]
1.9745216004527488	-0.256493416136452*rho[52.4]
1.9748154384059695	-0.256417093162788*rho[52.5]
1.97510927635919	-0.2563408042504062*rho[52.6]
1.9754031143124107	-0.2562645493790417*rho[52.7]
1.9756969522656314	-0.25618832852844503*rho[52.8]
