1.0237892762946654	0.2825635131048064
1.0236534631162402
1.023340564600042	0.2820286488688114
1.0228038121380754	0.28075532772890766
1.0220782135854698	0.2808436234531025
1.0212875113895343	0.27968488202106945	4.078841734671828
1.0202431693554042	0.2804690747637617	1.0938034851978404
1.019128987280746	0.2806461423644764	0.6663093039584274
1.018257883145649	0.2804450702667282	0.010276746820796217
1.017236928969946	0.2819663235187751	0.005286785815167664
1.0163227667669699	0.2849040620013084	0.003696176494207399
1.0155395140801822	0.28794703890208995	0.005070277522208903
1.0148259286846404	0.29348554518232833	0.007595591561005456
1.0144896938652417	0.29865236081549956	0.017658531341617642
1.0142362902414521	0.30323072980195687	0.02553541158104028
1.0141982861907972	0.3113154031140576	0.03518818287907738
1.0144441379199878	0.31979583654918814	0.04479384917339515
1.0147948599811514	0.3279855497756993	0.05319908240486533
1.0154696805366246	0.3363358770189911	0.06566658399821086
1.01625694751098	0.34456117746429044	0.0745407747053912
1.0172227101803057	0.3307983041714698
1.0183532990667268	0.36091848372668545	0.03789379090195804
1.019593600741436	0.3689950179537061	0.10572497807283372	0.009234555570818832
1.0210361928828258	0.37567330851953995	0.1125082940334396	0.011012900743976008
1.0223818266799014	0.38352496075536313	0.1236080006512645	0.02139847004685579
1.0238688049119373	0.39071956617751685	0.13175132918094912	0.026493677894084636
1.0254471520715258	0.39575413716584534	0.13908582184357732	0.03108358990930138
1.0270056067683222	0.4027461078757987	0.14934369148647564	0.03924814111584789
1.0285807517443184	0.40724305067207156	0.15481841409865874	0.04169192092728125
1.0301066699255579	0.4137554136493713	0.1651512488771357	0.04879007750241332
1.0316534064213054	0.4185894870119593	0.17151350009515204	0.0533845052717622
1.033112453297956	0.4252592109953744	0.1829557182094003	0.06259158943625685
1.0346177857671615	0.4287971918887934	0.18684302004978157	0.0650616884486784
1.0360266514327248	0.4326634081014455	0.19507762374399834	0.07209121829181553
1.0373799460608886	0.4365908882762415	0.19979427230102717	0.07529002246960878
1.0386916479293054	0.4418090038717983	0.20494043073956142	0.07902456577409721
1.039904775969338	0.44551436112240467	0.21316450938167095	0.08732915802675399
1.0410700388938996	0.44835989876731047	0.21777419359754766	0.09149487662404754
1.0421435295535622	0.4510282119310047	0.21941128131604676	0.09253361899698495
1.043164013078542	0.45387397644344746	0.22524547464133185	0.09666340768689653
1.0441061249813781	0.45651084161992084	0.231238004253179	0.03681002410165325
1.0449111120638561	0.45975276258274156	0.23574222459663277	0.10750371286892538
1.0456689401354924	0.4610093507611926	0.2374180115073839	0.03850827849528814
1.0463389583403961	0.46262045627205256	0.2389281408158973	0.10984943614531247
1.0469209761113165	0.46394014559741503	0.241763611240927	0.11318981190530863
1.04743344999216	0.4654035189655804	0.24308366294015163	0.11472911785940204
1.0478189080799356	0.4666793950939033	0.24471180687530406	0.11595300136611916
1.0481526029878623	0.46750402800291474	0.24502412418073313	0.042427820981095606
1.0483893791878063	0.4673679413982679	0.2443907261958828	0.1148834631127923
1.048523454887931	0.4678821593737297	0.24519721809511572	0.11543778849344537
1.0485612886577986	0.467953201771551	0.24469854418613227	0.11622829155468788
