0.0767357313702605	0.23179607039325834	0.30168139241324377
0.07677508404057089	0.23162554516311518	0.30119780165334675
0.07684586888698831	0.22839071588184945
0.07681294484023697	0.22695447268104224
0.07699547533572028	0.22791015376634932	0.29648461729968906
0.07739838938102406	0.226817298214082	0.2949969672412176
0.07751639987856283	0.22358954173920292	0.2867134016883414
0.07771320384776091	0.21609948766661183
0.07752070488692976	0.21779295894933448	0.27116271549330784
0.07765276102655261	0.2144506802219426	0.26808207665447
0.07726208621094169	0.20974787703150705	0.26040183144943174
0.07677371900063862	0.2059100518798355	0.2551329790354678
0.07636165136916895	0.20124339608695643	0.2492184950273926
0.0756236633106302	0.1964774777351293	0.24166113586161794
0.07480718431496391	0.1820639181911232
0.07404394427832213	0.18657013006532108	0.16146381799769544
0.07314841147115524	0.18170548657508157	0.15573477783574827
0.07235755800443185	0.1775761567470282	0.21777847028792832	0.2634569104015317
0.07109957291769543	0.17138889998841075	0.21191381550682573	0.24804539344604903
0.07003484364946043	0.16693337858333898	0.20848300588429122	0.23720269065053667
0.06920697159742414	0.16367449332755196	0.20620447759023894	0.23367593831550065
0.06792343046853609	0.15781112061159472	0.20031632366298097	0.2249709548220181
0.06627746108098527	0.1529689969563334	0.19692942098444602	0.2190718353407847
0.0646113946811738	0.14807465604058884	0.14852833555148295	0.251898018784797
0.06361673077632085	0.14340162939598672	0.1870793734034028	0.20741159044211324
0.06288845723905716	0.14091868691505444	0.18306062706260512
0.060926921113333865	0.13624806166635492	0.18151140333761828	0.20298747575285075
0.05984255725205282	0.13228542862793896	0.17580295924009925	0.19654357571667044
0.05887562149815223	0.12900908442413944	0.17269732700605062	0.1941357390820451
0.05700439318646038	0.12379456223340449	0.1655194385447497	0.1872545600697763
0.05642729802609283	0.12193050655921452	0.1621086630319153
0.055379021644912624	0.11953308018410774	0.1625814605178021	0.1852842509526756
0.05452642926042659	0.11685063720441645	0.15836319917066574	0.1811532993395969
0.053372256277190444	0.114027661373468	0.15405626682485732	0.10852229652448951
0.05270204092664862	0.1116955087806691	0.1519188586931225	0.1088214455296246
0.0520502708335692	0.10984799693803289	0.1495638148937003	0.1078209987574226
0.05096192702245562	0.10592515700045375	0.14433131137978983	0.10803777818555407
0.05032621702087436	0.1042756982086331	0.09915093948778675
0.04991649711935923	0.10285150725831231	0.09790535408113535
0.04945061681633215	0.10150862044171044	0.1386568352907757	0.10584473475654094
0.04900287900406261	0.10025006937395484	0.11062748200915508	0.17966473630518215
0.048598770152062654	0.09927992583221774	0.13561607830288055	0.10466460688383872
0.04966889122382013	0.10550709917997168	0.10058927808468049
0.049404741035908604	0.1046509446176403	0.14350982986775185	0.1092526953533386
0.05355235771969249	0.11382899623320065	0.15432779248893694	0.11434228345196801
0.05340306188083686	0.11339793776403852	0.12222404689900719	0.1941898218330153
0.052893152054954304	0.11224089470785888	0.1525446833632576	0.11376648783293489
0.05278344318401332	0.1128187693918291	0.15561072961583355	0.18356381886315037
0.05268937241236281	0.1123745940325327	0.11998823185509778	0.18740901519435826
0.05264826161220266	0.11233406027315192	0.15205777737055506	0.10986753965481177
0.05262966802883064	0.11228747143201696	0.11985072676713944	0.18851447677860023
