3.052385967446029	3.552881280501962
3.0523384163151936	3.552788538267331
3.0521890403753056	3.552351167740707
3.0519412012833596	3.551889635204393
3.051591458664336	3.550511095589049
3.051130122062796	3.549565394744381
3.05055787182737	3.548356511383329
3.049872669068022	3.5469728409617165
3.049073215489928	3.545284806701556
3.0481615133498536	3.54361312344186
3.0471463995759795	3.541693239519726
3.0460428080038793	3.5398201656343935
3.044841596480405	3.538220302171888
3.043572406992041	3.536378027499136
3.0422318439186924	3.535140145060541	4.0653407175242116
3.040853107276628	3.533024624900137	3.8605581865671965
3.0394363869571324	3.5321369516220305
3.0380052687856787	3.528526042901225	3.843072937230323
3.0365616316406046	3.527134789082804	3.8396375170880366
3.035123484463626	3.5250891745943087	3.8386667278406175
3.0337089953125376	3.523963128557732	3.846185329553544
3.03231020917198	3.523286113176667	3.8449415170159997
3.030956277155772	3.5223456125496533	3.848013871785216
3.0296242638133655	3.5215665565876564	3.848345885645948
3.028349694542296	3.5211761860731663	3.8541157444400502
3.0271219624290002	3.520793742015412	3.855705333524463
3.0259450198618123	3.5203866777217936	3.8589359391330276
3.024824672436497	3.5203931955010086	3.8615034563067443
3.0237570366637887	3.52032535566263	3.864235035063242
3.022748542275894	3.5272394200639337
3.0217847948290393	3.5160155847818144	4.336533635179588
3.020887566042478	3.520610757345097	3.850057646328061
3.020054493664973	3.5208498810002173	3.8509388346719047
3.0192676091065134	3.5208803505967103	3.8905421826526077	4.143223426901564
3.0185444117680786	3.5212334769630647	3.890613484814772	4.144505385327188
3.017855587365767	3.5212183759029543	3.889006936207368	4.150465284925234
3.0172215505101194	3.521440979370088	3.888713775172188	4.154446243243291
3.01664904386399	3.5216971493722813	3.889872485074874	4.156799808553248
3.016118332291426	3.521956779072611	3.8897302154771833	4.161064678482748
3.015633308625621	3.5220311535274527	3.8896188811002568	4.1671239945631555
3.01520220545272	3.522258545566871	3.8900563178202354	4.1668120840199165
3.014818500653497	3.52246131460785	3.891006456439962	4.170022207787315
3.014471486900142	3.522591180619703	3.8912628646244776	4.17215090968847
3.014161794722163	3.522618819807811	3.890131773582125	4.174780375980379
3.0138877007051947	3.5226446737380113	3.8898195115525116	4.176497838976731
3.0136692808948653	3.5228478636907057	3.8901134456624926	4.176484407016202
3.013491645475327	3.5229395122467526	3.891175472471879	4.178938636960608
3.01335222494009	3.5229874839254944	3.8907751406172273	4.17862607898392
3.013252889445744	3.523071587788391	3.8911144412280123	4.178183476668519
3.013193884140455	3.523102408178325	3.8914237712502713	4.178813710591624
3.0131741655553266	3.5231967077918487	3.891152542869567	4.179925146031827
