0.939173495030583	0.3220784069253438
0.9386203155801298	0.32229686546711106
0.9369990161905688	0.3208163546237344
0.9337015521394633	0.31724501685643425
0.931516302335792	0.32387711811263226
0.9265407673912839	0.3194965564441827
0.9204619326187479	0.3156019818269364
0.9132865211917071	0.31118895910873656
0.905299548281125	0.3069947228659455
0.8966625217197117	0.29976546155397427
0.8875581737225722	0.29442433242699373
0.8795818950413158	0.28790188428300023
0.8690250119797551	0.27708766491423503
0.8596925660744572	0.26883762974051495
0.8474955128063751	0.25420314210590783	0.11914447854184053
0.8371479054184308	0.25201809185652935	0.07015433283284539
0.8249066161923624	0.234412208366863
0.8147304550383413	0.25889119970700114	0.09552395188404722
0.8022168824417734	0.25488118935785886	0.10557843880034858
0.7914950939977505	0.2647142950728934	0.1122743938010107
0.7806219901548432	0.26172232843355	0.108176328002715
0.7682619072076065	0.25676786388761136	0.11918954124848595
0.7583422646322505	0.25783655317679355	0.12110253468473726
0.7465495569483451	0.2583808397371234	0.13045442022017376
0.7371698270706214	0.25527841728089623	0.1231691238579325
0.7265846919658066	0.25599093370997555	0.12743889113496976
0.716002768640303	0.2566798028319716	0.12509504775317634
0.7065786683153468	0.25106609951080955	0.12496315100752317
0.6972309425475577	0.25151298382998316	0.12240788574020633
0.6876016351299282	0.07706555015119299
0.6786342870708315	0.26038756274548214	-0.28994529174666966
0.6700914860465066	0.2396223019873886	0.15744436945130155
0.6632795699364664	0.2366930480477462	0.1639349385508621
0.6557458517607124	0.23743674708456747	0.001362292463058256	0.08890625185810065
0.6494533493416594	0.23424818115419213	0.006567657041616953	0.09406147703201896
0.6420580646679338	0.23196860705105227	0.016680563291940412	0.0939686969089193
0.635947681014446	0.22986329785469028	0.02302265878214316	0.0952052794529086
0.6314010272805525	0.2305276844619157	0.021922893004030355	0.09767551439428439
0.6261480679947218	0.22687685039515645	0.02795819029188076	0.09528233850525736
0.6204723431369097	0.22663429778452124	0.0322930620826514	0.08779119338070217
0.6172100045323095	0.22332228306255728	0.03370853074190086	0.09586612137917981
0.6142956077990096	0.2251197832754834	0.03272725019808655	0.09150335388830266
0.6109265849705847	0.22487875117730274	0.03461556778448331	0.09145668904813699
0.6075647920064909	0.21959540420947993	0.0447359218508626	0.08938381761344522
0.6036811529365146	0.22182950873631307	0.05053099501005199	0.08972310373479402
0.6019197042449765	0.21800723195298563	0.05189907015074409	0.09294035423284043
0.6001180801190329	0.21706175764317634	0.04333871124262183	0.08866968641336881
0.5989938162894796	0.21710952777338619	0.04998114175207461	0.09150842187658391
0.5979617653422068	0.21605958663472555	0.04964459164932541	0.09558490099368218
0.5973208395131698	0.2157683754942431	0.04727887766921601	0.09467248016267005
0.5973109596428691	0.21234204398335974	0.050673491630418614	0.09010205086322735
