3.0327792571982934	3.5237986300468904	3.841826363483626
3.0326671327084034	3.5234214807218796	3.8449357733059046
3.0323304068729304	3.523288949881323	3.845230446678531
3.0317947942784818	3.5227984635309397	3.843453940600737
3.0310335202384673	3.522364935205679	3.8476929852157276
3.03009066344912	3.5216261538762446	3.8501906329993214
3.028980744995695	3.5212022768932694	3.85145847964097
3.027731107321796	3.5210358758805174	3.856088630344507
3.0263678389259576	3.520601951558178	3.858899823820652
3.0249172007635385	3.520394043946354	3.8609252911823226
3.023405743526775	3.4894390385309597
3.021863978871021	3.4910789570011813
3.02030592770034	3.520803455926188	3.85032609884516
3.0187680692849552	3.521068048871437	3.8902811151476504	4.146677670464937
3.017225046189328	3.521497794250177	3.8888691440052083	4.154053147543723
3.0157371685563326	3.5220134186237653	3.888955236569712	4.164093930816372
3.014313797424145	3.522675030676891	3.8903608865337893	4.171966606791542
3.012918214129649	3.5232105826341487	3.8921241615341997	4.180373535446099
3.0115818638030296	3.5239553649522404	3.8933094874224206	4.188093829296296
3.010296149516052	3.5248775090515276	3.887737349367737	4.443544696815493
3.009120084887095	3.5259039133811716	3.8969232290059748	4.200602487124724
3.00797885641503	3.527082413198186	3.8952410010731375	4.467338257462795
3.0069195231329076	3.5279080001218297	3.9003080934746803	4.210565858054656
3.005912831545986	3.528691855047481	3.9022597477928835	4.215475891631278
3.0049794607003846	3.529409597733562	3.904339773015071	4.219836854234439
3.0041093017043297	3.529964961363175	3.9064016198971596	4.2011299343454835
3.0032966872164675	3.5303192594930364	3.907948657657998	4.204997318935147
3.0025320602157173	3.530677518542299	3.9097123419081354	4.20851427523183
3.0018284199579885	3.53110633658928	3.911408208058074	4.211843413781779
3.001178460180731	3.531526136638151	3.912921843000194	4.215224190057059
3.000587699864021	3.5320950788833394	3.9147089981076624	4.217549867663944
2.999996538673933	3.5322016679089665	3.915854726967755	4.221519222099596
2.9995253221007965	3.53285699246123	3.9216107540935217	4.528906581083942
2.999107706795654	3.533656265760689	3.9188146667041086	4.245271590717029
2.9986663142849066	3.5339173665885752	3.9194389693869884	4.227078792454986
2.9982592638218404	3.5342258684888526	3.9202507268757536	4.229019052462197
2.997888204664983	3.53456767915936	3.9253631598955887	4.5375141520385185
2.997546951618513	3.5348331726832316	3.9222182655388544	4.232470641174392
2.997164467078155	3.5345323176210037	3.9226106933873317	4.254427777096673	4.8096699591146255
2.9968806695132315	3.5347504318866596	3.923357960448948	4.252072337628676	4.548727338479351
2.996630121332839	3.534976793875459	3.9240349756732362	4.253319387221854	4.552605941566597
2.9964047510272516	3.535165054054531	3.9246009939240296	4.254124153233131	4.554371184824605
2.996205847742697	3.5353268909935913	3.925125481528282	4.25477410821023	4.556238711300888
2.9960320506332394	3.535476586110367	3.9256199428291034	4.255742475990486	4.557874557848447
2.995853390155564	3.535504538269819	3.926164156176574	4.261104677944617	4.814855772704688
2.995765894855112	3.5362169784429116	3.927186867670922	4.241023110709941
2.995664248063333	3.5363017375824044	3.9275342240481264	4.2416070089975735
2.9955322275043272	3.536109332001951	3.927612573899561	4.259083052036738	4.553492330716228
2.9954766655102048	3.5361593929464648	3.9276883940223795	4.259084465333384	4.55292595671567
2.9954435097407055	3.5361892757144746	3.927843462045263	4.260699990297545
2.995432449950366	3.536199242475325	3.9278158926364637	4.259260730298225	4.553288841880157
