1.0143708509750553	0.30074606499543505	0.01971292360845941
1.0143192289862104	0.3009475879746165	0.022341586540175023
1.0143451372118146	0.30273760172323105	0.02339899204677973
1.0141376186876598	0.30408828960678497	0.023509222737986828
1.0142521586229716	0.30719493806711423	0.029831467377368307
1.0140972044295935	0.311165513326836	0.035731854969662184
1.0143589611706743	0.3177207482332217	0.04009832213959912
1.0145810183459991	0.3233131945779164	0.04949674265223814
1.0150375134436462	0.33050092209528475	0.05734338954247767
1.0156873413643395	0.3382004627680863	0.06710117606722665
1.0165354196892566	0.19530979789131064
1.0176134870687785	0.20274430616742983
1.0190073590538944	0.3649115623508189	0.03898862788641045
1.0205734172677616	0.37345594550404454	0.1097354317056416	0.011314415101496184
1.0223336494235555	0.38347243946333326	0.12335786280915118	0.019089986892627867
1.0243018755622695	0.3922186278361787	0.13390953322015334	0.02665941572058875
1.026503129773723	0.3990334138778818	0.14251308010087924	0.03217029955778645
1.0287689284235548	0.4078661804354785	0.1555686418033542	0.04251243635164036
1.0310955651649916	0.4164444924365214	0.17014998576007373	0.05326822177387142
1.0335427862396367	0.42631062609120157	0.11791486228629229	0.011705058596272586
1.0360425958776096	0.4326320065725724	0.19503813268630318	0.07237592971532746
1.0385786071437233	0.4415416305576765	0.13488031818321308	0.022885178341272527
1.0410826594701907	0.4485844234356331	0.21751859506402926	0.09175402344527805
1.0435602798897312	0.45598248075824416	0.23130858098482818	0.10386836802949546
1.046068667079049	0.4618511191495185	0.2380401118450992	0.10927030554511341
1.048510745336356	0.4678629205752224	0.2447813907984216	0.0420310715050851
1.0508792349395335	0.47338134936789955	0.25460000358339063	0.04850072812882992
1.053165066941381	0.4795577235195046	0.2622792260217228	0.052614009267240566
1.0553930843647064	0.48350713775252946	0.2684122943394598	0.05650802793707048
1.0575443778336768	0.486755988462594	0.27367391624821175	0.06055738527438917
1.0596275341147763	0.48798133260291127	0.2711412043424178	0.05790682992286496
1.0615003441710162	0.49387398194602344	0.2878635785463649	0.06996510917695829
1.0635580136509444	0.4916777178691494	0.20278960211249134	0.07209424681917492
1.0654682452457591	0.4862783025317398	0.2654970455909265	0.1289576802445773
1.0671169752003067	0.4886911103696242	0.2720015519139335	0.06169338596155022
1.0686696738902433	0.4907154804307729	0.27444705945390907	0.06373967867408252
1.0701448131827682	0.4922508720710353	0.19442667592230206	0.0744049442034647
1.071493350785972	0.49409197726747256	0.277543453067574	0.06566395989574553
1.0724250768253725	0.5021669818755741	0.30405031799089494	0.11979236684646613	0.07212248170234878
1.0735511440132812	0.5034857114889592	0.3065394258526241	0.19506682088511013	0.0659916306477622
1.074594257939367	0.5042760776477213	0.3077517435021903	0.1968449967539485	0.06967254227048736
1.0755291673716614	0.5051599954128138	0.30953196629830726	0.19928641037883543	0.0717483970284407
1.0763631616510825	0.5059316032673108	0.31128192397555243	0.20283377076286205	0.07474592580132211
1.0770943580910066	0.5066184091238338	0.3119370070939987	0.20391655532138528	0.07590394554530926
1.0776671925860932	0.5091141344187025	0.3211559289136746	0.14273890849430382	0.09781730235381987
1.0783318357760956	0.5065864069612002	0.29195926893859764	0.07331375237480396
1.078772737492622	0.5071047037542363	0.29266456448006023	0.07391595641979838
1.0789849910556963	0.5111418196245051	0.30895222971001973	0.18268287076669087	0.09863102368504804
1.0792309589014295	0.5113408280023077	0.3091580896626895	0.18333005628634816	0.09872909427715802
1.0793793231855928	0.5114239540453817	0.30942496696571004	0.18131030258206257
1.079425822440587	0.5114508037164701	0.30966057628482896	0.1832223423677587	0.09987217353362145
