3.0458953602831427	3.5396685292543393
3.0458102005347225
3.0455542866717837	3.539032631096908
3.045129876161536	3.5383124885834176
3.044536707397524	3.5378409602576673
3.0437861754325204	3.5380702420876853	3.903828583813221
3.0428706831227648	3.5364302996301737	4.078401276459823
3.0418237099402523	3.534253933246995	3.8956292001942505
3.0406369994976568	3.532401221238508	3.862748075269122
3.0393312245205406	3.530144333496596	3.8488200884158874
3.0379344272778632	3.5279228829380447	3.8419918190658566
3.0364539346057944	3.5266841785499907	3.8384174825099833
3.0348990296653042	3.525077779198751	3.8366112864159314
3.0333151097017317	3.5237592108168605	3.8422952936525054
3.031716892073064	3.5226012772150876	3.845191325592981
3.0300931164907583	3.5218004197465054	3.84924346813845
3.0284791753385165	3.521038477816881	3.85419727570614
3.0268956803596	3.5207643219639047	3.8563001120871285
3.025344338775305	3.5202899377154866	3.8630788608959645
3.023841247813023	3.5203809813790703	3.8643186955471633
3.02239262785712	3.527139651017118
3.020986166575258	3.5204999350679227	3.8499558534091034
3.019658733783264	3.5207595589136935	3.890479437611463	4.1431365486174645
3.0184026804505097	3.5212367637364754	3.8903841018499516	4.145453935189111
3.017185449713427	3.5214201168745505	3.889734510305528	4.157310484821724
3.016047239570811	3.5218836971496343	3.8891139716031637	4.163738717330486
3.014985532342764	3.5223296676362823	3.890043097381423	4.169832947376317
3.013965646318893	3.522757269801897	3.8904198682768185	4.17578882484304
3.013023708809513	3.523265167885055	3.8921225445023433	4.17948658539742
3.0121215650805064	3.523700619720897	3.8924994057309723	4.186131347070079
3.0112886885043944	3.5241364238372417	3.8932941269471097	4.190132103238927
3.0104961501316807	3.5246255843369143	3.8939805992455674	4.19455110039503
3.0097896995013738	3.525213077020117	3.895205782978697	4.197672127101475
3.009127846468556	3.5259283415888967	3.8968243649472076	4.201218115402286
3.008509613278082	3.526507803554227	3.8979696067280623	4.203796486421069
3.007927142589621	3.527155815235044	3.8987692944488677	4.206140056349233
3.0074019584780842	3.527521224339543	3.8994929254442177	4.209461469490736
3.006925479319337	3.5279296328804763	3.900463993468708	4.211512081066537
3.006489761778464	3.528321225715731	3.901321121733544	4.213001271747669
3.0060915040720166	3.5286138939942653	3.9021189192549306	4.215075792658626
3.0057321194788513	3.528803102422915	3.9026235415139627	4.1948645118960615
3.0053991428068736	3.5291270913086135	3.903428361209068	4.21793712387832
3.0051212482598753	3.529351834133632	3.904055942391989	4.196798600396895
3.0048765524327985	3.5294864708406224	3.904454368346491	4.221086071511693
3.004662614614353	3.529659769367865	3.905326720266815	4.2215066935336685
3.004484832232204	3.529729265554081	3.9055671568670642	4.222382145658329
3.004340992098886	3.529786097845366	3.9058245199137227	4.222258825362268
3.0042300156120505	3.5298355321761816	3.906002450061567	4.200537176042856
3.0041521447867447	3.5299510442826847	3.9062126144055056	4.223679646529279
3.0041047418785602	3.5299674815787805	3.9065893107390357	4.224035609819216
3.0040889985423083	3.5299760366035215	3.906543248098492	4.223836211014416
