0.072405781724429	0.4852393292102753	0.9626255494730857
0.07243105950159236	0.4865337132290229	0.9627007593618714
0.07253163495004125	0.48816484397335536	0.9589070598056378
0.07258411979371138	0.48586174871140153	0.9632717575442684
0.07270869951019428	0.5059260660669268
0.07285777862264035	0.48769056224819607	0.9664561775056897
0.07302521236641314	0.4875282554558864	0.9662540449601811
0.07323262442008775	0.4917896546642422	0.9638782525461999
0.0734630012389063	0.6725452150377685
0.07377655109103506	0.4907292361552391	0.9704806929973717
0.0738206960918753	0.49293829992761323	0.9601736017741306
0.0740212285986993	0.4942934087418173	0.9653422985278239
0.07418535085705041	0.5084576137832268
0.07431177714016672	0.4952404882399568	0.9688963052335318
0.07442182438364765	0.5070355071832245
0.07445556029881124	0.49512084442884047	0.9649043789184303
0.07449287939045297	0.49494609983413046	0.9682696227568175
0.07449374467608456	0.4957877396161715	0.9610517159938402
0.07445818696417378	0.5058890530394834
0.0743890188956001	0.5068366432128393
0.07429401449683487	0.4953021080929301	0.9591113013948753
0.07415924542082732	0.49342101231434526	0.9626485844353309
0.0739570433267689	0.49292462611381815	0.9624393819297633
0.073845838846934	0.5034061713674753
0.07355779566395156	0.4997839761770018
0.07333919100884272	0.49881294967996087
0.07309948721514434	0.4979611532173956
0.07280277850381169	0.4858972461191167	0.9591922207476442
0.07249471588455329	0.49763147388176576
0.07229467907969879	0.4959468522920245
0.07195139688180094	0.4950539049443289
0.07166132495576652	0.49241390346031927
0.0713406071581825	0.4805801406779156	0.9554114828821981
0.07106432515027826	0.4802174824845564	0.9504018949423974
0.07089863941082394	0.47843817224610335	0.9492136145995005
0.07054686073163469	0.4898063358882967
0.07028172262996452	0.4769040531203547	0.9528791106150258
0.07000377837036169	0.4866889781321523
0.0697719515729533	0.4740747641862212	0.949399027435881
0.06956029286055478	0.472705602909486	0.9494440070192256
0.06931118059400627	0.4723195793388128	0.9400646199170681
0.06918244133305283	0.4711867475235369	0.9414250691786923
0.0689708384120221	0.47105229095638873	0.9452419001200524
0.0689250858204516	0.484440501160283
0.06874115242489297	0.47033843057190683	0.9403577066664542
0.06858948531627906	0.46813688483326477	0.951588383652011
0.06846947194137334	0.4819392063754274
0.06838964274268418	0.4685109808291086	0.9422572794234345
0.06837024155884786	0.4818853957524205
0.06834863231436213	0.4820947136798966
0.06832718616674736	0.4674689925746573	0.9421975453348851
