1/1000	8.770799003743335e-9
11/1000	7.931766463908918e-7
21/1000	2.6273495386530676e-6
31/1000	5.379538852420818e-6
41/1000	8.97575207915724e-6
51/1000	0.000013363622185902368
61/1000	0.00001850249741425225
71/1000	0.000024359123018596884
81/1000	0.00003090535164088082
91/1000	0.000038116778625432723
101/1000	0.00004597186164735645
111/1000	0.000054451319146109345
121/1000	0.00006353770083573906+0.*I
131/1000	0.00007321507025549734
141/1000	0.00008346876345330378
151/1000	0.00009428520122327366
161/1000	0.0001056517401267082
171/1000	0.00011755655228949669
181/1000	0.00012998852700760177
191/1000	0.00014293718918230447
201/1000	0.0001563926309474245+7.38254463245076*^-17*I
211/1000	0.00017034545379134014
221/1000	0.00018478671912562639
231/1000	0.00019970790573421715
241/1000	0.00021510087287997248
251/1000	0.00023095782810851617
261/1000	0.00024727129898452493-1.6089586979253684*^-16*I
271/1000	0.0002640341081438652-1.608958602023957*^-16*I
281/1000	0.00028123935116097787
291/1000	0.0002988803768264464
301/1000	0.0003169507694926188
311/1000	0.0003354443332114626+7.382534071630912*^-17*I
321/1000	0.0003543550774267046
331/1000	0.00037367720402592397
341/1000	0.00039340509558384584
351/1000	0.00041353330465600247
361/1000	0.0004340565439999583
371/1000	0.00045496967762147233
381/1000	0.0004762677125536574-1.608958602023957*^-16*I
391/1000	0.0004979457912922397
401/1000	0.0005199991848189867
411/1000	0.0005424232861521161
421/1000	0.0005652136043746148
431/1000	0.0005883657590919217
441/1000	0.000611875475279286
451/1000	0.0006357385784851871+0.*I
461/1000	0.00065995099035486
471/1000	0.0006845087244493203
481/1000	0.0007094078823332711
491/1000	0.0007346446499088416
501/1000	0.0007602152939747836
511/1000	0.0007861161589960142
521/1000	0.0008123436640602999
531/1000	0.0008388943000157828
541/1000	0.000865764626769211
551/1000	0.0008929512707342574
561/1000	0.0009204509224230578
571/1000	0.0009482603341641471
581/1000	0.0009763763179426871
591/1000	0.0010047957433527849+0.*I
601/1000	0.0010335155356547138
611/1000	0.0010625326739282653
621/1000	0.0010918441893195269
631/1000	0.0011214471633708284
641/1000	0.0011513387264315417
651/1000	0.0011815160561434446
661/1000	0.0012119763759962932
