1/1000	8.213514340882355e-9
11/1000	7.455142940343551e-7
21/1000	2.473066996286355e-6
31/1000	5.068835142160721*^-6+0.*I
41/1000	8.464280631018117e-6
51/1000	0.000012610895601200545
61/1000	0.000017471023050968926+0.*I
71/1000	0.00002301385703785963
81/1000	0.000029213321915119717
91/1000	0.00003604680830020246
101/1000	0.00004349435763904841
111/1000	0.00005153810501570821
121/1000	0.00006016188134615186
131/1000	0.00006935091935179882+0.*I
141/1000	0.00007909163004755915
151/1000	0.0000893714288370262
161/1000	0.00010017859752733949
171/1000	0.00011150217300100185
181/1000	0.0001233318560849711
191/1000	0.00013565793600747722
201/1000	0.00014847122707610516
211/1000	0.00016176301507393742
221/1000	0.0001755250114799517
231/1000	0.00018974931406259832
241/1000	0.00020442837271293646-1.231099611779891*^-16*I
251/1000	0.00021955495962826255
261/1000	0.00023512214313865798
271/1000	0.0002511232646025263
281/1000	0.00026755191791370814
291/1000	0.00028440193123593915
301/1000	0.0003016673506567591
311/1000	0.00031934242549827574
321/1000	0.0003374215950696646
331/1000	0.00035589947667813426
341/1000	0.0003747708547430645
351/1000	0.0003940306708830055
361/1000	0.00041367401486264166
371/1000	0.0004336961163020625
381/1000	0.0004540923370663641
391/1000	0.00047485816426211247
401/1000	0.0004959892037785796
411/1000	0.0005174811743171581
421/1000	0.000539329901863464
431/1000	0.0005615313145563433-1.2310995017110053*^-16*I
441/1000	0.0005840814379196174
451/1000	0.000606976390420344
461/1000	0.0006302123793267833
471/1000	0.0006537856968386463-1.231099354952491*^-16*I
481/1000	0.000677692716465006
491/1000	0.0007019298896324411
501/1000	0.0007264937425010831
511/1000	0.0007513808729723986
521/1000	0.0007765879478764948
531/1000	0.0008021117003201989
541/1000	0.0008279489271880852
551/1000	0.0008540964867830569
561/1000	0.0008805512965945894+0.*I
571/1000	0.0009073103311899727
581/1000	0.0009343706202148694
591/1000	0.0009617292464996069
601/1000	0.0009893833442604222
611/1000	0.0010173300973932847
621/1000	0.0010455667378501121
631/1000	0.0010740905440952825
641/1000	0.0011028988396352274
651/1000	0.0011319889916172193-1.231099354952491*^-16*I
661/1000	0.0011613584094939122
671/1000	0.0011910045437478478
681/1000	0.0012209248846739712
691/1000	0.0012511169612156453+0.*I
701/1000	0.0012815783398519853
711/1000	0.0013123066235324193
721/1000	0.0013432994506569068
731/1000	0.0013745544940979987
741/1000	0.0014060694602646695
751/1000	0.0014378420882028148+1.231099354952491*^-16*I
761/1000	0.0014698701487322052
771/1000	0.0015021514436180244+0.*I
781/1000	0.0015346838047743394
791/1000	0.001567465093498463+0.*I
801/1000	0.0016004931997343486
811/1000	0.0016337660413630883
821/1000	0.0016672815635220134
831/1000	0.0017010377379446107
841/1000	0.0017350325623292917
851/1000	0.0017692640597263137
861/1000	0.0018037302779493058
871/1000	0.0018384292890063075
881/1000	0.0018733591885494727+0.*I
891/1000	0.0019085180953460762+1.231099061435462*^-16*I
