2301/1000	0.009331963213998581-3.8113415674390215*^-16*I
2311/1000	0.009388973831389605-7.381278357743259*^-16*I
2321/1000	0.009446034799030806-1.339764113120365*^-15*I
2331/1000	0.009503145456372458+1.6229314566383685*^-16*I
2341/1000	0.009560305147534781-7.14314640617335*^-16*I
2351/1000	0.009617513221116147-1.3825834254444372*^-15*I
2361/1000	0.009674769030287036-9.824596845685833*^-16*I
2371/1000	0.009732071932658778-1.280595838142115*^-15*I
2381/1000	0.00978942129028458-1.1597659418867*^-15*I
2391/1000	0.00984681646965209-3.7605005859237537*^-17*I
2401/1000	0.009904256841532247-1.2112267363506039*^-14*I
2411/1000	0.00996174178108726-1.4019045003812075*^-16*I
2421/1000	0.01001927066775743-4.538634436401839*^-16*I
2431/1000	0.010076842885189993-1.148730246251255*^-16*I
2441/1000	0.010134457821333459+1.09724731822999*^-15*I
2451/1000	0.010192114868222524+5.400691861888178*^-19*I
2461/1000	0.010249813422099824+1.1547201335734625*^-14*I
2471/1000	0.01030755288329395-5.103266955694752*^-15*I
2481/1000	0.010365332656231713-1.2136038476049634*^-15*I
2491/1000	0.01042315214935978-1.1768877292656619*^-14*I
2501/1000	0.010481010775139549+1.5362421143592798*^-15*I
2511/1000	0.010538907950029042-1.0579203232703118*^-15*I
2521/1000	0.010596843094408087-2.1534010768946693*^-16*I
2531/1000	0.010654815632611905-2.578642072063332*^-16*I
2541/1000	0.010712824992803974+2.5221642517990864*^-16*I
2551/1000	0.010770870607036895+1.1999830108637153*^-14*I
2561/1000	0.010828951911154197-3.035641450912029*^-17*I
2571/1000	0.010887068344822781+1.1179620560021133*^-14*I
2581/1000	0.010945219351427615+1.284651770774424*^-15*I
2591/1000	0.01100340437814043+1.4978950612927934*^-16*I
2601/1000	0.011061622875770144-6.090637921937201*^-16*I
2611/1000	0.011119874298834917-1.0745282085239127*^-15*I
2621/1000	0.011178158105467129-1.791094749828701*^-15*I
2631/1000	0.011236473757443063-9.341065344434829*^-19*I
2641/1000	0.011294820720081852-2.5568293243414344*^-16*I
2651/1000	0.011353198462308686+6.145244137473979*^-17*I
2661/1000	0.011411606456536202+6.436602226864396*^-15*I
2671/1000	0.011470044178701122-2.3976042176541987*^-17*I
2681/1000	0.011528511108189574+5.307763297180642*^-16*I
2691/1000	0.01158700672787398+1.723855236368936*^-15*I
2701/1000	0.011645530524015305+6.251063224024729*^-16*I
2711/1000	0.011704081986250059-3.392994473216963*^-17*I
2721/1000	0.011762660607645789+7.188819160090999*^-16*I
2731/1000	0.011821265884561671+2.2828031495969885*^-16*I
2741/1000	0.011879897316691118+2.025225067683189*^-15*I
2751/1000	0.011938554407000035+2.616130504328996*^-16*I
2761/1000	0.011997236661764249-1.6274059379063319*^-15*I
2771/1000	0.012055943590445567+1.2792498672771132*^-16*I
2781/1000	0.012114674705763037-4.583693493018254*^-16*I
2791/1000	0.012173429523628987+2.0116766645466434*^-17*I
2801/1000	0.012232207563105252-2.471392019748852*^-16*I
2811/1000	0.012291008346396987-8.053282994210711*^-16*I
2821/1000	0.012349831398866959+1.6412866781410924*^-15*I
2831/1000	0.012408676248933825+1.7019846791842347*^-16*I
2841/1000	0.012467542428108339+0.*I
2851/1000	0.01252642947097958+1.3799910362137065*^-15*I
2861/1000	0.012585336915130252+2.905004366327977*^-16*I
2871/1000	0.012644264301166719+5.653185251450757*^-17*I
2881/1000	0.012703211172695766+7.978429107229559*^-17*I
2891/1000	0.012762177076275347+1.3723063957789529*^-14*I
2901/1000	0.012821161561396885+1.0241398073753625*^-15*I
2911/1000	0.012880164180486445-5.3308222163014254*^-17*I
2921/1000	0.012939184488872685+5.628245769695455*^-16*I
2931/1000	0.012998222044756869-1.7360550099731813*^-15*I
2941/1000	0.013057276409220081+1.201997768061859*^-15*I
2951/1000	0.013116347146130095-1.2026844011817125*^-15*I
2961/1000	0.013175433822230076+6.356232796111424*^-16*I
2971/1000	0.013234536007034073-5.6449404171623085*^-15*I
2981/1000	0.013293653272823766-1.7222721980922454*^-16*I
2991/1000	0.013352785194672132+6.673736363238684*^-17*I
3001/1000	0.013411931350362644+4.667856796592797*^-16*I
3011/1000	0.01347109132040715+6.632568887522708*^-17*I
3021/1000	0.013530264687994842+2.354702862642186*^-16*I
3031/1000	0.013589451039041772+1.7866044408727254*^-15*I
3041/1000	0.01364864996208831+8.06800872062605*^-17*I
3051/1000	0.013707861048330952+9.526093593166409*^-17*I
3061/1000	0.013767083891596948+7.310941379509486*^-17*I
3071/1000	0.013826318088302841+1.6706828030157176*^-14*I
3081/1000	0.013885563237455822-5.203561146442963*^-15*I
3091/1000	0.013944818940657161-1.2224338188745756*^-14*I
3101/1000	0.014004084802048233-4.1788791672690774*^-16*I
3111/1000	0.014063360428267127+4.199649303173501*^-17*I
3121/1000	0.01412264542852723+1.4810407921108476*^-15*I
3131/1000	0.014181939414513053+2.2837031733282267*^-16*I
3141/1000	0.014241242000375187+5.62750039457337*^-17*I
3151/1000	0.01430055280278092+2.204839462553946*^-15*I
3161/1000	0.014359871440780242+5.504714688147837*^-16*I
3171/1000	0.014419197535912393-8.216479039580854*^-18*I
3181/1000	0.01447853071210034-1.7029018870140666*^-15*I
3191/1000	0.01453787059567091+1.5943754267138438*^-15*I
3201/1000	0.014597216815334213-4.9246400993371776*^-17*I
3211/1000	0.01465656900218354-2.1141045235545415*^-15*I
3221/1000	0.0147159267896321-8.06209057282507*^-17*I
3231/1000	0.014775289813444017-1.1239971151198351*^-15*I
3241/1000	0.014834657711708554-2.7326819148870092*^-15*I
3251/1000	0.014894030124806334-1.5338476368087803*^-15*I
3261/1000	0.014953406695404903+1.2238706077903171*^-16*I
3271/1000	0.015012787068468966+3.967551488227283*^-16*I
3281/1000	0.015072170891178141+7.073945840918844*^-16*I
3291/1000	0.015131557812991747+5.902494648639354*^-16*I
3301/1000	0.01519094748557008+2.950622452225708*^-15*I
3311/1000	0.015250339562827966+1.810994562430831*^-14*I
3321/1000	0.01530973370080635+2.2213473614378916*^-16*I
3331/1000	0.01536912955780316+1.3278308305772836*^-16*I
3341/1000	0.01542852679424997-5.424465180430105*^-15*I
3351/1000	0.015487925072732667+1.7493394190495923*^-15*I
3361/1000	0.015547324057970296-1.9046863815102944*^-16*I
3371/1000	0.015606723416859689+9.004494709263858*^-16*I
3381/1000	0.015666122818332948+1.1050939788331785*^-15*I
3391/1000	0.015725521933473666-4.304971518592646*^-17*I
3401/1000	0.01578492043544151+1.696302076141776*^-15*I
3411/1000	0.015844317999454724+9.642862437446194*^-17*I
3421/1000	0.015903714302807986-1.1306065210675245*^-15*I
3431/1000	0.015963109024831404+1.1477245105299355*^-15*I
3441/1000	0.01602250184688596+1.1781691748121532*^-15*I
3451/1000	0.016081892452346522+1.0645831191277558*^-15*I
3461/1000	0.016141280526594484+5.864405963047425*^-16*I
3471/1000	0.016200665757026153+1.1554591677070346*^-16*I
3481/1000	0.016260047832996005+8.304776888623802*^-17*I
3491/1000	0.016319426445839225-1.3057505217170016*^-15*I
3501/1000	0.016378801288812958-1.651502123477371*^-16*I
3511/1000	0.016438172057160694+3.4594880140595987*^-16*I
3521/1000	0.01649753844803295+2.643340208564205*^-15*I
3531/1000	0.0165569001604869+6.98006866436581*^-16*I
3541/1000	0.016616256895520445-2.374245894915375*^-16*I
3551/1000	0.01667560835600368+2.759221792469536*^-16*I
3561/1000	0.016734954246653944-1.565117635545181*^-15*I
3571/1000	0.01679429427413244-4.883875151073714*^-15*I
3581/1000	0.016853628146914462-8.15946794419656*^-16*I
3591/1000	0.016912955575291017-2.355810560218821*^-16*I
3601/1000	0.01697227627145506+1.1955531596672743*^-14*I
3611/1000	0.01703158994938389+2.8461483773682967*^-16*I
3621/1000	0.01709089632485304-1.5128836965138803*^-16*I
3631/1000	0.017150195115481104-1.1301236566893682*^-16*I
3641/1000	0.01720948604063717-5.2404139028998056*^-17*I
3651/1000	0.017268768821481005+1.2043558883293913*^-15*I
3661/1000	0.017328043180959228+1.5458832200830228*^-16*I
3671/1000	0.017387308843732567-4.529338902283542*^-17*I
3681/1000	0.017446565536240737+1.0838699548810877*^-15*I
3691/1000	0.017505812986653907-1.1119015630725228*^-15*I
3701/1000	0.017565050924847614-2.114838673120579*^-17*I
3711/1000	0.017624279082422596+1.6546776625186658*^-15*I
3721/1000	0.017683497192685693-9.02408536386583*^-16*I
3731/1000	0.017742704990628543+1.4778237050418208*^-15*I
3741/1000	0.017801902212926574+5.4135113362513996*^-17*I
3751/1000	0.017861088597929287-4.429810095760778*^-17*I
3761/1000	0.017920263885641365-3.430942000253486*^-17*I
3771/1000	0.017979427817704716+6.158090228456611*^-17*I
3781/1000	0.018038580137456614+2.0404710181870113*^-16*I
3791/1000	0.01809772058979882+9.960885143569086*^-16*I
3801/1000	0.018156848921295113-7.631308718051074*^-16*I
3811/1000	0.018215964880098412+2.801709310568649*^-16*I
3821/1000	0.018275068215969942+1.8967421213465435*^-15*I
3831/1000	0.018334158680272328+3.265560042633535*^-16*I
3841/1000	0.018393236025936878-4.130249006696371*^-17*I
3851/1000	0.018452300007487175-7.51573052187638*^-17*I
3861/1000	0.018511350380965887-4.738593977685612*^-17*I
3871/1000	0.018570386904030324+4.0559109944142687*^-16*I
3881/1000	0.01862940933582144+1.6576998466641168*^-16*I
3891/1000	0.018688417437065223+2.4380253247315933*^-16*I
3901/1000	0.01874741096998124+2.835113455060042*^-16*I
3911/1000	0.018806389698327437+1.0512246718153488*^-17*I
3921/1000	0.018865353387329573+1.7061741874183644*^-15*I
3931/1000	0.01892430180378441-1.7574424765912241*^-15*I
3941/1000	0.018983234715909784+5.487994618759492*^-17*I
3951/1000	0.019042151893415384-4.1638566566923164*^-17*I
3961/1000	0.019101053107526716-4.120747146717059*^-16*I
3971/1000	0.01915993813088205+2.888241269224388*^-16*I
3981/1000	0.019218806737597544+5.552861443397521*^-15*I
3991/1000	0.019277658703251543+2.396263122407948*^-15*I
4001/1000	0.01933649380481911-5.154591775787299*^-16*I
4011/1000	0.019395311820721406-1.4580082837448066*^-16*I
4021/1000	0.019454112530827558+5.40308133668933*^-15*I
4031/1000	0.019512895716374462+2.8668921912428388*^-18*I
4041/1000	0.019571661160035843-5.4726924965287364*^-15*I
4051/1000	0.019630408645871712+4.0914796033591506*^-17*I
4061/1000	0.019689137959316934+1.7000380476161017*^-15*I
4071/1000	0.019747848887206168+1.4725452854717067*^-16*I
4081/1000	0.01980654121773094+5.739599719906624*^-15*I
4091/1000	0.019865214740463176-4.1835566889632265*^-16*I
4101/1000	0.019923869246295217+1.7044449597159266*^-16*I
4111/1000	0.01998250452749757+4.214378492458254*^-16*I
4121/1000	0.02004112037768637-1.2796553619906577*^-16*I
4131/1000	0.020099716591772836-2.408015798442094*^-16*I
4141/1000	0.02015829296602139+1.1870864151868854*^-14*I
4151/1000	0.020216849298029305+2.192153151557166*^-16*I
4161/1000	0.02027538538665552-5.82896478049365*^-18*I
4171/1000	0.020333901032076974-1.6502399068793083*^-16*I
4181/1000	0.02039239603579341-2.515322034844649*^-16*I
4191/1000	0.020450870200540018+2.4316206903131503*^-17*I
4201/1000	0.02050932333039901-1.7211468698848318*^-15*I
4211/1000	0.020567755230660567+4.716607967170435*^-17*I
4221/1000	0.020626165707903953-1.2022991762096724*^-14*I
4231/1000	0.020684554569973104-1.0398171415427516*^-16*I
4241/1000	0.020742921625939083-5.077028950750828*^-16*I
4251/1000	0.020801266686146493+4.412282426931008*^-16*I
4261/1000	0.020859589562143836+1.9143895090751064*^-16*I
4271/1000	0.020917890066751536+8.722243924534781*^-17*I
4281/1000	0.020976168013955743+2.4209503139581314*^-17*I
4291/1000	0.021034423218979477+1.8833093245704265*^-16*I
4301/1000	0.021092655498263474-7.290890817381766*^-16*I
4311/1000	0.02115086466945877-3.028252222698942*^-16*I
4321/1000	0.021209050551376334+4.1725481667739537*^-16*I
4331/1000	0.02126721296405218-1.4538347879888033*^-16*I
4341/1000	0.021325351728666536+3.220038542756625*^-16*I
4351/1000	0.021383466667597217-9.774696589183432*^-17*I
4361/1000	0.021441557604380358-4.200263695259167*^-15*I
4371/1000	0.021499624363717787-3.223975723201943*^-16*I
4381/1000	0.021557666771453182-1.7156877140577695*^-16*I
4391/1000	0.021615684654599843+8.83991938021085*^-17*I
4401/1000	0.02167367784127957+4.413093781712469*^-15*I
4411/1000	0.02173164616077411-1.681885963234376*^-16*I
4421/1000	0.021789589443511295+1.5588919360046533*^-16*I
4431/1000	0.021847507520965384-2.9525193233085724*^-16*I
4441/1000	0.02190540022582086+7.860148569684396*^-16*I
4451/1000	0.02196326739180092+1.2366679085525341*^-14*I
4461/1000	0.02202110885376763+5.86879149225748*^-17*I
4471/1000	0.02207892444767593-1.3549208721568122*^-15*I
4481/1000	0.02213671401055666+4.429088976992588*^-17*I
4491/1000	0.022194477380529952+1.0938700228771133*^-15*I
4501/1000	0.022252214396814136+3.92592664790296*^-17*I
4511/1000	0.022309924899660195+1.2894518852962261*^-14*I
4521/1000	0.022367608730434668-1.3307298410808173*^-14*I
4531/1000	0.022425265731534673-2.0572547022194436*^-16*I
4541/1000	0.022482895746415647-2.543421754694248*^-16*I
4551/1000	0.022540498648546903-1.204667254160467*^-17*I
4561/1000	0.022598074225659265+1.7405330066395268*^-15*I
4571/1000	0.022655622353217914-9.09222167233651*^-18*I
4581/1000	0.022713142878787458-1.5076601708765043*^-16*I
4591/1000	0.02277063565106397-1.3359070406039856*^-14*I
4601/1000	0.022828100519678013+1.7436957291659233*^-15*I
4611/1000	0.022885537335317258+1.5865837308383497*^-14*I
4621/1000	0.022942945949684115-1.186725336708803*^-16*I
4631/1000	0.023000326215446912+4.82232371022243*^-16*I
4641/1000	0.023057677986289556+1.0913427585227804*^-15*I
4651/1000	0.023115001116934833-6.072242448535963*^-16*I
4661/1000	0.023172295463020305-7.521733340509491*^-16*I
4671/1000	0.023229560881193198-5.656677028557455*^-17*I
4681/1000	0.02328679722908747-7.822763905370021*^-16*I
4691/1000	0.023344004365310853-1.0470541128098099*^-16*I
4701/1000	0.023401182149400034+5.474172484592946*^-15*I
4711/1000	0.02345833044189527-5.309655371015965*^-15*I
4721/1000	0.02351544910426851+9.06875288109735*^-17*I
4731/1000	0.02357253799894926-1.6869035990087975*^-16*I
4741/1000	0.02362959698929895-1.199358625048424*^-14*I
4751/1000	0.023686625939648383+5.079689995849425*^-15*I
4761/1000	0.023743624715227285+1.1788321853645666*^-14*I
4771/1000	0.023800593182217125+1.7549174926031366*^-15*I
4781/1000	0.02385753120771697+2.6045025210461323*^-16*I
4791/1000	0.023914438659730315+1.0865831189554732*^-16*I
4801/1000	0.023971315407206137-2.395809996457893*^-16*I
4811/1000	0.024028161319981242+3.3979335778891225*^-16*I
4821/1000	0.024084976268797055+1.05984744575956*^-16*I
4831/1000	0.024141760125292663+8.968162154374434*^-16*I
4841/1000	0.02419851276200461-2.519281502516383*^-16*I
4851/1000	0.02425523405237537+7.398261448760797*^-17*I
4861/1000	0.02431192387070865+1.650203454529672*^-15*I
4871/1000	0.02436858209219899-2.379835618214166*^-16*I
4881/1000	0.024425208592916595-2.186175675618991*^-17*I
