0.001	-83.42714133905031	-83.4273278542185	-83.42702767330096
0.011	-4.936574965265441	-4.938603511516092	-4.935333174785175
0.021	-1.1890074690746464	-1.1928401521553353	-1.1866507673404105
0.031	0.14750539760565795	0.14190084167483308	0.15096697642066292
0.041	0.8371533637666242	0.8298039269587858	0.8417128297146039
0.051	1.260444846375941	1.2513725903030943	1.2660981227122738
0.061	1.548372080732406	1.5375944623314004	1.5551178768447016
0.071	1.7581268413940485	1.7456570232891904	1.7659665295801976
0.081	1.9186563668537469	1.904503513009256	1.9275938628491065
0.091	2.046182408233973	2.0303519654871027	2.056224055390217
0.101	2.1505010388869583	2.1329950049309963	2.1616554959074517
0.111	2.237877159524526	2.218694337890029	2.2501552916633587
0.121	2.312503709781832	2.291639952344322	2.3259184834158813
0.131	2.3772925370237297	2.3547409745466252	2.391858917509283
0.141	2.43432872380626	2.4100799850090517	2.4500635765338683
0.151	2.4851443865768346	2.4591868062003965	2.502066381140133
0.161	2.5308904364150244	2.5032102527384623	2.549019953811297
0.171	2.5724480717719507	2.543029614018502	2.5918071145541948
0.181	2.610503311305531	2.579329177358743	2.631115416607706
0.191	2.645598112354217	2.6126493371899047	2.6674882677132756
0.201	2.678166229330402	2.6434224445547003	2.7013607912305386
0.211	2.7085588746433915	2.6719984595125856	2.733085489709751
0.221	2.737063412142259	2.698663636425926	2.762950940913119
0.231	2.763917194456936	2.7236543534923094	2.791195637665097
0.241	2.7893179547428657	2.7471674970151705	2.8180183820386904
0.251	2.813431713770602	2.769368361341411	2.8435861948207526
0.261	2.83639886875981	2.7903967308532276	2.8680404066573844
0.271	2.85833893363361	2.8103716136782744	2.8915014005569195
0.281	2.879354266653205	2.829394963066708	2.9140723417119925
0.291	2.8995330290322143	2.8475546300235353	2.935842138241599
0.301	2.9189515533857358	2.864926726040691	2.9568878117096458
0.311	2.9376762548610675	2.8815775287655576	2.977276410268352
0.321	2.955765184688445	2.8975650303344023	2.997066564166249
0.331	2.9732693017838576	2.9129402039933097	3.0163097592542223
0.341	2.9902335202921457	2.9277480468856276	3.0350513863791257
0.351	3.0066975777643887	2.9420284436910955	3.0533316113602744
0.361	3.0226967587588414	2.9558168858974083	3.0711861003393675
0.371	3.038262501152711	2.9691450739832614	3.0886466277923517
0.381	3.0534229067221896	2.9820414240624036	3.105741588761884
0.391	3.06820317313723	2.9945314961275264	3.1224964324580404
0.401	3.0826259610965687	3.0066383576121503	3.1389340309539553
0.411	3.096711707656685	3.018382893317102	3.1550749940312035
0.421	3.110478894707713	3.029784070647762	3.1709379391290446
0.431	3.123944279887328	3.040859167446528	3.186539723689642
0.441	3.137123095900829	3.05162396838236	3.2018956458685226
0.451	3.1500292231567864	3.0620929348006767	3.2170196185206783
0.461	3.162675339775538	3.072279352084988	3.231924320520601
0.471	3.1750730523385022	3.082195457892564	3.2466213287852086
0.481	3.1872330101860005	3.0918525540663717	3.261121233808294
0.491	3.1991650056136476	3.1012611045680742	3.2754337410575114
0.501	3.210878061942003	3.1104308214017165	3.289567760209502
0.511	3.2223805111248875	3.1193707401886286	3.3035314838894476
0.521	3.2336800623059223	3.1280892867984025	3.3173324573255
0.531	3.244783862520385	3.1365943362285122	3.3309776401160103
0.541	3.255698550562333	3.1448932647481795	3.344473461130353
0.551	3.266430304888757	3.1529929961740537	3.35782586741592
0.561	3.2769848863081212	3.160900043021026	3.371040367859425
0.571	3.287367676095821	3.168620543166839	3.3841220722458343
0.581	3.2975837100905543	3.1761602925807373	3.397075726269657
0.591	3.307637709250496	3.183524774591469	3.4099057429782467
0.601	3.3175341070843545	3.190719186106249	3.422616231062888
0.611	3.3272770743179527	3.1977484611380103	3.435211020359028
0.621	3.3368705411104416	3.2046172919518447	3.447693684870447
0.631	3.3463182170943564	3.211330148101777	3.4600675635922378
0.641	3.355623609479442	3.217891293594826	3.4723357793731804
0.651	3.3647900394306	3.224304802389878	3.4845012560285036
0.661	3.373820656904811	3.2305745724134822	3.4965667338885065
0.671	3.382718454109776	3.236704338252682	3.5085347839463896
0.681	3.391486277727833	3.2426976826659195	3.520407820749447
0.691	3.4001268400320432	3.2485580470364783	3.5321881141611002
0.701	3.4086427290067958	3.2542887408784784	3.543877800106664
0.711	3.4170364175725956	3.2598929504928433	3.555478890403092
0.721	3.4253102720035726	3.2653737468596398	3.5669932817617522
0.731	3.4334665596165364	3.2707340928435276	3.5784227640435886
0.741	3.4415074558018257	3.275976849780602	3.589769027837441
0.751	3.4494350504586824	3.281104783507436	3.6010336714247355
0.761	3.457251353891245	3.2861205698866	3.6122182071871407
0.771	3.4649583022153863	3.29102679987712	3.6233240675078835
0.781	3.4725577623214487	3.2958259841932454	3.634352610212242
0.791	3.4800515364333244	3.3005205575903513	3.645305123588122
0.801	3.487441366300263	3.3051128828128147	3.656182831023535
0.811	3.4947289370541506	3.309605254235113	3.6669868952941527
0.821	3.5019158807618065	3.3139999012242627	3.6777184225309036
0.831	3.5090037796989333	3.318298991248872	3.6883784658946683
0.841	3.51599416936982	3.322504632757588	3.698968028982558
0.851	3.5228885412945923	3.3266188778474786	3.709488068987968
0.861	3.529688345583747	3.33064372474088	3.719939499634523
0.871	3.536394993317874	3.3345811200874573	3.730323193902193
0.881	3.543009858748817	3.338432961106624	3.740639986562178
0.891	3.5495342813370354	3.342201097584025	3.750890676535703
0.901	3.5559695676385994	3.3458873337344968	3.7610760290904692
0.911	3.5623169930540475	3.349493429942768	3.771196777887346
0.921	3.5685778034502484	3.353021104392108	3.781253626888772
0.931	3.574753216665431	3.3564720345902033	3.7912472521393403
0.941	3.5808444239066675	3.3598478588006917	3.80117830342817
0.951	3.5868525910482822	3.363150177388021	3.811047405841834
0.961	3.592778859838954	3.3663805540826024	3.8208551612159134
0.971	3.5986243490245875	3.3695405171726303	3.830602149492544
0.981	3.6043901553934847	3.3726315606283395	3.840288929990755
0.991	3.610077354749751	3.375655145163998	3.849916042595821
1.001	3.6156870028204184	3.378612699242447	3.859484008873373
1.011	3.6212201361012997	3.3815056200265943	3.8689933331135395
1.021	3.6266777726461847	3.384335274281874	3.878444503309988
1.031	3.632060912803625	3.3871029992333628	3.8878379920783535
1.041	3.6373705399051928	3.3898101033809	3.8971742575181936
1.051	3.6426076209088207	3.3924578672753025	3.9064537440222926
1.061	3.647773107000511	3.3950475442584853	3.915676883036858
1.071	3.6528679341574817	3.397580361170074	3.924844093775863
1.081	3.6578930236755367	3.4000575190228743	3.9339557838925914
1.091	3.662849282663274	3.4024801936493767	3.9430123501111516
1.101	3.667737604505509	3.404849536321275	3.9520141788205962
1.111	3.6725588692981335	3.407166674343849	3.96096164663403
1.121	3.6773139442564493	3.409432711626874	3.9698551209149673
1.131	3.682003684098867	3.411648729233613	3.978694960273
1.141	3.6866289314077116	3.413815785909308	3.987481515030725
1.151	3.6911905169687635	3.415934918590476	3.9962151276637177
1.161	3.695689260091018	3.4180071428962235	4.004896133215228
1.171	3.7001259689080563	3.4200334536026675	4.013524859687164
1.181	3.70450144066232	3.4220148251015066	4.0221016284088
1.191	3.7088164619734605	3.4239522118436665	4.030626754384583
1.201	3.71307180909189	3.4258465487688983	4.039100546622278
1.211	3.71726824813854	3.42769875172212	4.047523308442648
1.221	3.7214065353317904	3.4295097178572598	4.0558953377717675
1.231	3.725487417202442	3.4312803260292566	4.064216927416982
1.241	3.729511630797558	3.433011437174881	4.072488365327503
1.251	3.733479903873936	3.434703894682934	4.080709934840508
1.261	3.7373929550819054	3.4363585247543798	4.088881914913612
1.271	3.7412514941401276	3.437976136752912	4.0970045803444854
1.281	3.745056222001988	3.4395575235464078	4.105078201978355
1.291	3.748807831014165	3.4411034618397127	4.113103046904092
1.301	3.7525070050678875	3.4426147124991453	4.121079378639536
1.311	3.756154419743392	3.4440920208690984	4.1290074573066295
1.321	3.759750742448014	3.4455361170810797	4.136887539797001
1.331	3.763296632548356	3.4469477163555085	4.1447198799284575
1.341	3.7667927414969156	3.4483275192965723	4.152504728592957
1.351	3.7702397129535545	3.449676212180416	4.160242333896484
1.361	3.7736381829021366	3.4509944672369275	4.167932941291305
1.371	3.776988779762666	3.4522829429253545	4.175576793701011
1.381	3.7802921244992134	3.453542284203983	4.18317413163874
1.391	3.7835488307239142	3.4547731227940885	4.190725193318956
1.401	3.786759504797296	3.455976077438352	4.198230214763126
1.411	3.789924745925163	3.4571517541539336	4.205689429899641
1.421	3.7930451462522794	3.458300746480367	4.213103070658262
1.431	3.7961212909530464	3.459423635722447	4.220471367059417
1.441	3.7991537583193713	3.460520991188258	4.227794547298599
1.451	3.802143119845908	3.4615933704224875	4.235072837826136
1.461	3.8050899403128398	3.4626413194351606	4.242306463422587
1.471	3.807994777866354	3.4636653729259224	4.249495647269969
1.481	3.8108581840969653	3.4646660545039945	4.256640611019067
1.491	3.813680704115811	3.46564387690391	4.263741574853013
1.501	3.816462876629056	3.4665993421971453	4.270798757547324
1.511	3.819205234010515	3.467532941999742	4.277812376526613
1.521	3.8219083023726115	3.468445157676027	4.284782647918119
1.531	3.8245726016357637	3.4693364605385097	4.291709786602221
1.541	3.8271986455963067	3.4702073120440606	4.298594006260123
1.551	3.829786941993025	3.471058163986439	4.30543551941882
1.561	3.8323379925723864	3.4718894586852653	4.312234537493512
1.571	3.834852293152553	3.4727016291715036	4.318991270827585
1.581	3.8373303336862343	3.473495099369531	4.325705928730282
1.591	3.839772598322456	3.474270284275873	4.332378719512206
1.601	3.8421795654673	3.4750275901346535	4.33900985051873
1.611	3.844551707843679	3.47576741460985	4.345599528161461
1.621	3.846889492550189	3.4764901469543914	4.352147957947821
1.631	3.8491933811191004	3.4771961681761785	4.35865534450888
1.641	3.8514638295735235	3.477885851201075	4.365121891625493
1.651	3.8537012884837964	3.4785595610329296	4.371547802252861
1.661	3.8559062030231344	3.4792176549106837	4.377933278543574
1.671	3.858079013022571	3.4798604824626134	4.384278521869227
1.681	3.8602201530252365	3.4804883858577678	4.390583732840682
1.691	3.862330052339992	3.4811016999546394	4.396849111327034
1.701	3.8644091350944567	3.481700752447129	4.403074856473365
1.711	3.866457820287452	3.482285864007842	4.409261166717341
1.721	3.8684765218408863	3.4828573484287673	4.415408239804703
1.731	3.870465648651106	3.4834155127593864	4.42151627280373
1.741	3.872425604639733	3.4839606574422466	4.427585462118705
1.751	3.8743567888040054	3.484493076446055	4.433616003502458
1.761	3.876259595266643	3.4850130573963214	4.439608092068012
1.771	3.878134413325253	3.4855208817036054	4.445561922299401
1.781	3.8799816275012904	3.4860168246893912	4.451477688061686
1.791	3.881801617588586	3.4865011557096475	4.457355582610222
1.801	3.8835947587014608	3.4869741382760977	4.463195798599213
1.811	3.8853614213224286	3.487436030175243	4.468998528089591
1.821	3.88710197134951	3.487887083585177	4.474763962556256
1.831	3.888816770143152	3.488327545190227	4.48049229289472
1.841	3.8905061745727827	3.488757656293456	4.48618370942717
1.851	3.8921705370629884	3.4891776529270655	4.4918384019079935
1.861	3.893810205639335	3.489587765960727	4.497456559528807
1.871	3.895425523973836	3.489988221207885	4.503038370922978
1.881	3.8970168314300726	3.490379239530056	4.50858402416972
1.891	3.898584463107973	3.4907610369391615	4.514093706797738
1.901	3.9001287498882538	3.491133824697929	4.519567605788474
1.911	3.9016500184765337	3.4914978094183917	4.525005907578981
1.921	3.9031485914471165	3.491853193158511	4.530408798064419
1.931	3.9046247872864526	3.4922001735169688	4.535776462600232
